transaction_id,event_minute,customer_id,amount,hour,merchant_risk,country_risk,device_age_days,distance_km,previous_declines,account_age_days,velocity_1h,is_foreign,card_present,amount_to_avg,log_amount_to_avg,log_distance_km,is_night,new_device,is_fraud
165.0,164.0,248.0,48.51,6.0,0.22984,0.01,6.17,7.5,0.0,1951.0,1.0,0.0,0.0,0.79925,0.58737,2.14014,0.0,1.0,0
166.0,165.0,362.0,176.34,4.0,0.4814,0.24923,257.41,35.74,1.0,1375.0,2.0,0.0,0.0,2.94519,1.3725,3.60379,1.0,0.0,1
167.0,166.0,88.0,83.06,5.0,0.23188,0.04939,16.76,44.41,0.0,982.0,2.0,0.0,1.0,0.81305,0.59501,3.81565,1.0,0.0,1
168.0,167.0,324.0,27.01,21.0,0.29467,0.06086,135.81,2.57,1.0,1098.0,3.0,0.0,1.0,0.71664,0.54037,1.272,0.0,0.0,0
169.0,168.0,369.0,26.2,16.0,0.12344,0.13771,187.36,101.56,0.0,1832.0,2.0,1.0,0.0,1.16254,0.77128,4.63043,0.0,0.0,0
170.0,169.0,378.0,172.08,1.0,0.13871,0.24075,451.22,12.43,0.0,844.0,0.0,0.0,1.0,3.04944,1.39858,2.59726,1.0,0.0,0
171.0,170.0,233.0,15.53,5.0,0.57137,0.13198,773.15,156.19,0.0,1453.0,5.0,0.0,1.0,0.55856,0.44376,5.05746,1.0,0.0,0
172.0,171.0,383.0,88.17,7.0,0.43535,0.04374,146.58,11.45,0.0,1724.0,3.0,0.0,1.0,2.48878,1.24955,2.52185,0.0,0.0,0
173.0,172.0,173.0,96.16,16.0,0.22056,0.16621,434.08,37.63,0.0,1982.0,1.0,0.0,1.0,3.01559,1.39019,3.65412,0.0,0.0,0
174.0,173.0,408.0,96.33,16.0,0.14759,0.30859,56.36,5.67,2.0,1713.0,1.0,0.0,1.0,1.51824,0.92356,1.89795,0.0,0.0,0
175.0,174.0,12.0,73.12,10.0,0.44003,0.24314,219.98,3.96,0.0,1896.0,2.0,0.0,0.0,1.26418,0.81721,1.60161,0.0,0.0,0
176.0,175.0,59.0,20.84,9.0,0.15295,0.01,254.72,13.25,0.0,42.0,3.0,0.0,0.0,0.3426,0.29461,2.65643,0.0,0.0,0
177.0,176.0,318.0,55.21,9.0,0.34176,0.21981,260.63,37.94,0.0,866.0,1.0,0.0,1.0,0.66549,0.51012,3.66204,0.0,0.0,0
178.0,177.0,386.0,97.82,15.0,0.1939,0.04118,650.93,9.11,1.0,1740.0,3.0,0.0,1.0,3.79736,1.56807,2.31371,0.0,0.0,1
179.0,178.0,381.0,114.75,2.0,0.18964,0.17116,429.45,17.11,0.0,15.0,3.0,0.0,1.0,1.38158,0.86776,2.8966,1.0,0.0,0
180.0,179.0,34.0,154.75,6.0,0.39101,0.21319,5.1,143.18,1.0,400.0,3.0,1.0,1.0,1.84216,1.04456,4.97108,0.0,1.0,1
181.0,180.0,172.0,27.62,5.0,0.22823,0.16498,93.76,8.99,0.0,1027.0,2.0,0.0,1.0,0.38372,0.32477,2.30155,1.0,0.0,0
182.0,181.0,398.0,107.18,14.0,0.24158,0.09066,157.05,8.67,2.0,2173.0,3.0,0.0,0.0,2.3026,1.19471,2.26929,0.0,0.0,1
183.0,182.0,334.0,38.81,19.0,0.49209,0.06482,186.03,0.71,1.0,1391.0,2.0,0.0,0.0,1.25626,0.81371,0.53871,0.0,0.0,0
184.0,183.0,176.0,27.43,10.0,0.43161,0.21159,120.88,11.0,0.0,1175.0,5.0,0.0,1.0,0.51808,0.41745,2.48472,0.0,0.0,0
185.0,184.0,355.0,40.06,8.0,0.2537,0.1344,211.04,6.48,0.0,210.0,2.0,0.0,1.0,0.51171,0.41324,2.01167,0.0,0.0,0
186.0,185.0,52.0,58.3,2.0,0.444,0.10002,394.74,8.78,1.0,649.0,3.0,0.0,0.0,0.54202,0.43309,2.2805,1.0,0.0,0
187.0,186.0,65.0,86.19,17.0,0.13621,0.01631,904.18,9.28,0.0,1888.0,3.0,0.0,1.0,0.93699,0.66114,2.32994,0.0,0.0,0
188.0,187.0,192.0,203.38,9.0,0.09514,0.16933,173.05,7.06,0.0,408.0,1.0,0.0,1.0,7.14321,2.09718,2.0874,0.0,0.0,0
189.0,188.0,280.0,22.44,8.0,0.15955,0.21128,246.65,27.06,1.0,1448.0,2.0,0.0,0.0,0.81878,0.59817,3.33442,0.0,0.0,0
190.0,189.0,370.0,13.74,17.0,0.11655,0.1029,1.15,21.48,0.0,49.0,2.0,0.0,1.0,0.55409,0.44089,3.11283,0.0,1.0,0
191.0,190.0,294.0,597.97,18.0,0.29731,0.2961,11.2,110.1,0.0,1821.0,2.0,1.0,0.0,8.12514,2.21103,4.71044,0.0,0.0,1
192.0,191.0,36.0,17.74,11.0,0.60218,0.07093,4.59,36.05,1.0,1392.0,2.0,0.0,0.0,0.68241,0.52023,3.6124,0.0,1.0,0
193.0,192.0,406.0,20.98,10.0,0.43288,0.19733,143.38,6.97,3.0,2103.0,4.0,0.0,0.0,0.47175,0.38645,2.0754,0.0,0.0,0
194.0,193.0,38.0,63.27,14.0,0.40256,0.11528,325.27,19.75,1.0,311.0,1.0,0.0,1.0,1.59869,0.95501,3.03242,0.0,0.0,0
195.0,194.0,6.0,26.35,15.0,0.15439,0.20812,60.06,8.49,0.0,421.0,4.0,0.0,1.0,1.83381,1.04162,2.25035,0.0,0.0,0
196.0,195.0,409.0,14.74,17.0,0.59047,0.23271,623.47,154.7,1.0,1009.0,1.0,1.0,1.0,0.36393,0.31037,5.04795,0.0,0.0,1
197.0,196.0,167.0,18.9,21.0,0.4211,0.08944,72.27,73.12,0.0,1471.0,4.0,0.0,1.0,0.42279,0.35262,4.30572,0.0,0.0,0
198.0,197.0,143.0,44.42,10.0,0.32933,0.07852,6.95,38.17,0.0,1689.0,3.0,1.0,0.0,1.36588,0.86115,3.6678,0.0,1.0,0
199.0,198.0,105.0,46.82,9.0,0.08847,0.09386,498.46,142.67,0.0,1540.0,2.0,0.0,1.0,0.2757,0.2435,4.96752,0.0,0.0,0
200.0,199.0,43.0,216.98,16.0,0.14463,0.12454,180.41,10.2,0.0,637.0,5.0,0.0,1.0,3.1634,1.42633,2.41566,0.0,0.0,0
201.0,200.0,198.0,21.79,19.0,0.08021,0.3038,266.94,4.29,0.0,843.0,2.0,0.0,1.0,0.54945,0.4379,1.66661,0.0,0.0,0
202.0,201.0,48.0,56.11,14.0,0.29543,0.16401,141.28,9.32,1.0,2144.0,2.0,0.0,0.0,0.81123,0.594,2.33387,0.0,0.0,0
203.0,202.0,252.0,170.18,0.0,0.06302,0.15438,527.41,25.6,1.0,217.0,1.0,0.0,1.0,5.39859,1.85608,3.28105,1.0,0.0,0
204.0,203.0,176.0,101.77,3.0,0.18806,0.4324,117.87,8.08,1.0,1175.0,3.0,0.0,1.0,1.92226,1.07236,2.2058,1.0,0.0,0
205.0,204.0,183.0,45.76,18.0,0.47667,0.08604,85.19,10.64,2.0,474.0,4.0,0.0,1.0,0.54896,0.43758,2.4548,0.0,0.0,0
206.0,205.0,311.0,39.44,8.0,0.09406,0.11427,385.97,43.02,0.0,2122.0,0.0,0.0,1.0,1.74445,1.00958,3.78475,0.0,0.0,0
207.0,206.0,223.0,165.6,21.0,0.04755,0.06785,2.53,36.61,0.0,28.0,2.0,0.0,1.0,4.15742,1.64044,3.62732,0.0,1.0,0
208.0,207.0,120.0,18.7,8.0,0.17305,0.02239,178.99,5.46,1.0,1861.0,2.0,0.0,1.0,0.31184,0.27143,1.86492,0.0,0.0,0
209.0,208.0,236.0,101.58,10.0,0.218,0.35013,613.82,138.73,1.0,1333.0,1.0,0.0,1.0,2.7401,1.31911,4.93972,0.0,0.0,0
210.0,209.0,398.0,48.83,7.0,0.16059,0.14959,80.76,24.35,0.0,2173.0,1.0,0.0,1.0,1.04914,0.71742,3.2326,0.0,0.0,0
211.0,210.0,364.0,84.74,10.0,0.35707,0.17511,245.13,1.37,0.0,1357.0,2.0,0.0,0.0,5.796,1.91633,0.86123,0.0,0.0,0
212.0,211.0,155.0,55.43,15.0,0.13951,0.29621,638.35,92.91,0.0,1161.0,0.0,0.0,1.0,0.96059,0.67325,4.54233,0.0,0.0,0
213.0,212.0,248.0,63.15,22.0,0.52665,0.26838,65.21,2.58,1.0,1951.0,4.0,0.0,1.0,1.0405,0.7132,1.27672,0.0,0.0,0
214.0,213.0,335.0,87.61,7.0,0.54407,0.15271,12.35,6.89,1.0,2088.0,5.0,0.0,1.0,1.11691,0.74996,2.06503,0.0,0.0,0
215.0,214.0,111.0,12.96,20.0,0.35095,0.27064,211.41,53.97,2.0,1109.0,2.0,0.0,1.0,0.50148,0.40645,4.00686,0.0,0.0,0
216.0,215.0,404.0,22.52,12.0,0.07569,0.06905,120.84,11.55,0.0,840.0,0.0,0.0,1.0,0.84578,0.6129,2.5301,0.0,0.0,0
217.0,216.0,145.0,91.89,13.0,0.43178,0.08862,293.82,5.47,0.0,1658.0,0.0,0.0,0.0,2.28305,1.18877,1.86698,0.0,0.0,0
218.0,217.0,363.0,119.28,16.0,0.36743,0.12938,447.38,15.41,0.0,552.0,0.0,0.0,0.0,1.97143,1.08904,2.79801,0.0,0.0,0
219.0,218.0,48.0,51.02,7.0,0.05379,0.48379,277.73,19.34,2.0,2144.0,4.0,0.0,1.0,0.73765,0.55253,3.01244,0.0,0.0,0
220.0,219.0,269.0,177.25,18.0,0.1958,0.02772,301.89,15.41,0.0,659.0,1.0,0.0,0.0,1.86363,1.05209,2.79774,0.0,0.0,0
221.0,220.0,317.0,27.69,17.0,0.3851,0.36853,658.86,10.63,0.0,1385.0,3.0,0.0,1.0,1.55867,0.93949,2.45384,0.0,0.0,0
222.0,221.0,364.0,5.84,8.0,0.29479,0.25877,103.44,12.0,0.0,1357.0,4.0,0.0,0.0,0.3993,0.33597,2.56496,0.0,0.0,0
223.0,222.0,348.0,82.2,17.0,0.58285,0.08769,308.7,6.05,2.0,1225.0,5.0,0.0,1.0,0.73678,0.55203,1.95276,0.0,0.0,0
224.0,223.0,75.0,85.37,12.0,0.54669,0.11958,0.55,20.45,0.0,4.0,2.0,0.0,1.0,1.29102,0.829,3.06549,0.0,1.0,0
225.0,224.0,311.0,23.93,5.0,0.14203,0.21009,814.91,65.09,1.0,2122.0,1.0,0.0,0.0,1.05837,0.72191,4.19103,1.0,0.0,0
226.0,225.0,51.0,144.0,5.0,0.22067,0.12847,147.53,17.68,0.0,876.0,1.0,0.0,1.0,2.42165,1.23012,2.92734,1.0,0.0,1
227.0,226.0,290.0,444.39,4.0,0.45373,0.0246,186.59,4.35,1.0,1510.0,3.0,0.0,0.0,10.00855,2.39867,1.67657,1.0,0.0,0
228.0,227.0,143.0,40.48,19.0,0.13384,0.01,330.62,758.76,2.0,1689.0,2.0,1.0,0.0,1.24483,0.80863,6.633,0.0,0.0,0
229.0,228.0,399.0,13.62,19.0,0.24778,0.06668,295.92,11.85,0.0,326.0,2.0,0.0,1.0,0.37236,0.31653,2.55312,0.0,0.0,0
230.0,229.0,374.0,33.98,7.0,0.09057,0.36233,317.98,22.59,0.0,1533.0,1.0,0.0,1.0,0.6461,0.49841,3.16097,0.0,0.0,0
231.0,230.0,308.0,120.96,2.0,0.10318,0.0553,61.05,2.88,0.0,534.0,1.0,0.0,1.0,1.89036,1.06138,1.35707,1.0,0.0,0
232.0,231.0,351.0,32.39,11.0,0.70557,0.11909,236.59,76.04,1.0,1619.0,3.0,0.0,0.0,0.42873,0.35679,4.34439,0.0,0.0,1
233.0,232.0,2.0,207.14,17.0,0.1107,0.02706,36.2,7.69,0.0,359.0,3.0,0.0,1.0,1.66602,0.98059,2.16245,0.0,0.0,0
234.0,233.0,118.0,24.66,11.0,0.27674,0.29167,1.14,9.67,3.0,73.0,2.0,0.0,1.0,0.2922,0.25635,2.36741,0.0,1.0,0
235.0,234.0,191.0,16.84,4.0,0.08683,0.07553,660.39,244.74,1.0,1719.0,1.0,1.0,0.0,0.64424,0.49728,5.50428,1.0,0.0,0
236.0,235.0,217.0,257.04,15.0,0.4795,0.17329,592.35,6.67,1.0,213.0,3.0,0.0,1.0,1.99264,1.09616,2.03724,0.0,0.0,1
237.0,236.0,309.0,219.62,16.0,0.27877,0.07931,450.03,1.7,0.0,1963.0,4.0,0.0,1.0,8.92773,2.29533,0.9936,0.0,0.0,0
238.0,237.0,258.0,71.47,17.0,0.12143,0.03539,119.31,4.06,1.0,1488.0,4.0,0.0,0.0,1.48556,0.9105,1.62087,0.0,0.0,0
239.0,238.0,199.0,18.06,9.0,0.03239,0.35452,96.93,3.23,0.0,957.0,0.0,0.0,1.0,0.28379,0.24981,1.44331,0.0,0.0,0
240.0,239.0,187.0,139.68,17.0,0.24384,0.3114,222.44,3.62,1.0,960.0,1.0,0.0,1.0,1.98619,1.094,1.53117,0.0,0.0,0
241.0,240.0,48.0,96.84,10.0,0.34408,0.23968,198.27,19.82,0.0,2144.0,2.0,0.0,1.0,1.40004,0.87549,3.03585,0.0,0.0,0
242.0,241.0,110.0,128.53,4.0,0.46404,0.37219,408.32,7.69,1.0,1886.0,2.0,0.0,0.0,2.6249,1.28783,2.16205,1.0,0.0,0
243.0,242.0,353.0,117.99,16.0,0.39647,0.02886,5.27,2.05,4.0,1053.0,3.0,0.0,0.0,2.91685,1.36529,1.1164,0.0,1.0,1
244.0,243.0,108.0,59.81,20.0,0.08759,0.12886,43.09,17.13,0.0,1757.0,1.0,0.0,1.0,0.67101,0.51343,2.89767,0.0,0.0,0
245.0,244.0,338.0,49.44,15.0,0.2015,0.39193,10.79,10.58,0.0,1230.0,0.0,0.0,1.0,0.41088,0.34422,2.44945,0.0,0.0,0
246.0,245.0,407.0,38.71,19.0,0.17344,0.01,235.61,47.34,0.0,835.0,1.0,0.0,1.0,0.87032,0.62611,3.8782,0.0,0.0,0
247.0,246.0,293.0,29.54,21.0,0.2138,0.37164,448.21,6.85,0.0,1213.0,5.0,0.0,0.0,1.03866,0.71229,2.06067,0.0,0.0,0
248.0,247.0,15.0,66.25,14.0,0.25988,0.26243,183.74,5.22,0.0,2047.0,3.0,0.0,0.0,0.65291,0.50254,1.82763,0.0,0.0,0
249.0,248.0,40.0,904.24,13.0,0.2194,0.30079,3.68,5.16,2.0,1992.0,4.0,0.0,1.0,10.31264,2.42592,1.8181,0.0,1.0,0
250.0,249.0,65.0,25.3,9.0,0.28851,0.08547,780.55,10.04,0.0,1888.0,1.0,0.0,1.0,0.27504,0.24298,2.40164,0.0,0.0,0
251.0,250.0,383.0,21.13,9.0,0.20158,0.0703,147.63,5.51,1.0,1724.0,4.0,0.0,0.0,0.59643,0.46777,1.87395,0.0,0.0,1
252.0,251.0,353.0,126.82,1.0,0.12501,0.16768,202.05,89.88,1.0,1053.0,0.0,1.0,1.0,3.13514,1.41952,4.50952,1.0,0.0,0
253.0,252.0,256.0,32.75,4.0,0.16769,0.14825,333.08,80.06,0.0,1545.0,1.0,1.0,1.0,0.29352,0.25737,4.39523,1.0,0.0,0
254.0,253.0,253.0,7.88,14.0,0.21922,0.13174,380.54,25.01,1.0,1586.0,4.0,0.0,1.0,0.1887,0.17286,3.25838,0.0,0.0,0
255.0,254.0,71.0,44.94,14.0,0.15107,0.3853,38.55,3.43,1.0,810.0,2.0,0.0,1.0,0.94793,0.66677,1.48829,0.0,0.0,0
256.0,255.0,254.0,26.56,4.0,0.04568,0.13079,163.32,13.33,0.0,336.0,0.0,0.0,1.0,0.42209,0.35213,2.66225,1.0,0.0,0
257.0,256.0,143.0,26.43,12.0,0.33692,0.14632,180.35,10.23,0.0,1689.0,1.0,0.0,1.0,0.81269,0.59481,2.4185,0.0,0.0,0
258.0,257.0,100.0,42.04,10.0,0.20685,0.11283,163.82,29.22,1.0,1929.0,1.0,0.0,1.0,1.29827,0.83216,3.40835,0.0,0.0,0
259.0,258.0,403.0,56.95,8.0,0.44302,0.14478,2.59,11.47,2.0,65.0,3.0,0.0,0.0,0.53981,0.43166,2.52354,0.0,1.0,1
260.0,259.0,9.0,620.45,13.0,0.39567,0.09251,815.65,16.5,2.0,1484.0,6.0,0.0,1.0,4.30702,1.66903,2.86225,0.0,0.0,0
261.0,260.0,126.0,89.16,14.0,0.47295,0.02939,172.23,96.83,1.0,1167.0,2.0,0.0,0.0,1.75602,1.01379,4.58321,0.0,0.0,0
262.0,261.0,406.0,94.98,16.0,0.16526,0.12137,254.63,75.58,0.0,2103.0,2.0,0.0,0.0,2.13582,1.14289,4.33833,0.0,0.0,0
263.0,262.0,80.0,115.96,20.0,0.30462,0.01681,384.1,7.45,1.0,301.0,3.0,0.0,1.0,3.62554,1.53159,2.13469,0.0,0.0,0
264.0,263.0,401.0,237.67,18.0,0.24193,0.15515,250.31,154.78,0.0,301.0,2.0,1.0,1.0,2.65337,1.29565,5.04844,0.0,0.0,0
265.0,264.0,202.0,476.59,6.0,0.26839,0.13229,285.68,2.44,2.0,1329.0,4.0,0.0,1.0,5.66899,1.89747,1.23535,0.0,0.0,0
266.0,265.0,320.0,126.61,15.0,0.48215,0.15394,67.84,11.33,2.0,1666.0,5.0,0.0,1.0,2.53751,1.26342,2.51189,0.0,0.0,0
267.0,266.0,302.0,36.99,13.0,0.28888,0.27594,446.12,43.45,2.0,1172.0,1.0,0.0,1.0,0.50335,0.40769,3.79448,0.0,0.0,0
268.0,267.0,362.0,134.84,13.0,0.38549,0.13683,542.66,27.39,0.0,1375.0,2.0,0.0,1.0,2.2521,1.1793,3.34596,0.0,0.0,0
269.0,268.0,300.0,303.34,14.0,0.3605,0.23645,236.85,4.33,0.0,1290.0,1.0,0.0,0.0,10.44081,2.43719,1.67414,0.0,0.0,0
270.0,269.0,103.0,114.43,8.0,0.33615,0.29558,247.0,12.03,0.0,1513.0,4.0,0.0,1.0,2.19255,1.16082,2.56704,0.0,0.0,0
271.0,270.0,71.0,10.47,16.0,0.13647,0.06916,50.95,142.76,0.0,810.0,2.0,1.0,1.0,0.22088,0.19958,4.96815,0.0,0.0,0
272.0,271.0,57.0,23.99,14.0,0.60013,0.17408,370.35,11.51,1.0,1136.0,4.0,0.0,0.0,0.95986,0.67288,2.5264,0.0,0.0,0
273.0,272.0,54.0,316.4,3.0,0.27846,0.34207,83.94,3.97,1.0,427.0,0.0,0.0,0.0,2.35726,1.21112,1.60383,1.0,0.0,1
274.0,273.0,100.0,15.15,10.0,0.14844,0.01771,481.11,10.44,1.0,1929.0,1.0,0.0,1.0,0.46789,0.38383,2.43744,0.0,0.0,0
275.0,274.0,283.0,29.42,10.0,0.41617,0.09251,68.29,19.22,0.0,69.0,2.0,0.0,1.0,0.65419,0.50331,3.00644,0.0,0.0,1
276.0,275.0,143.0,39.9,14.0,0.33491,0.15213,66.89,56.7,1.0,1689.0,5.0,0.0,1.0,1.22695,0.80063,4.05529,0.0,0.0,0
277.0,276.0,377.0,41.14,16.0,0.24052,0.08017,402.99,3.5,0.0,616.0,3.0,0.0,0.0,0.42596,0.35484,1.50299,0.0,0.0,0
278.0,277.0,339.0,74.18,10.0,0.1616,0.14581,756.99,24.79,0.0,1709.0,1.0,0.0,1.0,2.11517,1.13628,3.24987,0.0,0.0,0
279.0,278.0,76.0,429.6,18.0,0.29544,0.19003,1.59,24.32,0.0,1322.0,0.0,0.0,0.0,9.40884,2.34266,3.2317,0.0,1.0,1
280.0,279.0,145.0,87.6,7.0,0.21651,0.32563,5.14,31.45,0.0,1658.0,2.0,0.0,0.0,2.17657,1.1558,3.47974,0.0,1.0,0
281.0,280.0,295.0,196.19,14.0,0.55342,0.31445,724.65,2.33,2.0,237.0,3.0,0.0,1.0,2.84363,1.34642,1.20198,0.0,0.0,0
282.0,281.0,118.0,34.56,12.0,0.21196,0.18675,102.2,8.21,0.0,73.0,5.0,0.0,1.0,0.4095,0.34324,2.22027,0.0,0.0,0
283.0,282.0,68.0,124.28,13.0,0.29194,0.31401,242.18,52.4,3.0,475.0,0.0,0.0,1.0,1.16249,0.77126,3.97778,0.0,0.0,0
284.0,283.0,261.0,47.58,5.0,0.22605,0.19503,53.09,4.27,0.0,539.0,1.0,0.0,0.0,1.88199,1.05848,1.66294,1.0,0.0,0
285.0,284.0,316.0,20.77,10.0,0.23929,0.05802,622.44,4.32,0.0,693.0,1.0,0.0,1.0,0.32813,0.28377,1.671,0.0,0.0,0
286.0,285.0,293.0,15.28,12.0,0.2427,0.40161,215.61,8.87,0.0,1213.0,3.0,0.0,1.0,0.53702,0.42985,2.28984,0.0,0.0,0
287.0,286.0,38.0,28.31,15.0,0.18912,0.05433,644.46,4.65,0.0,311.0,3.0,0.0,0.0,0.71529,0.53958,1.73081,0.0,0.0,0
288.0,287.0,327.0,96.07,10.0,0.16402,0.1389,565.33,7.77,0.0,2045.0,1.0,0.0,1.0,1.75364,1.01292,2.17153,0.0,0.0,0
289.0,288.0,248.0,44.39,17.0,0.09513,0.15599,40.02,48.12,0.0,1951.0,1.0,0.0,1.0,0.7315,0.54899,3.89429,0.0,0.0,0
290.0,289.0,313.0,32.46,10.0,0.57086,0.17707,116.3,3.87,2.0,229.0,3.0,0.0,1.0,1.36935,0.86262,1.58235,0.0,0.0,0
291.0,290.0,81.0,75.62,9.0,0.02388,0.0762,178.65,2.23,0.0,1575.0,0.0,0.0,1.0,1.01896,0.70258,1.17113,0.0,0.0,0
292.0,291.0,402.0,85.66,10.0,0.32905,0.07862,511.4,144.38,0.0,891.0,2.0,1.0,0.0,1.157,0.76872,4.97932,0.0,0.0,0
293.0,292.0,13.0,22.67,11.0,0.13174,0.14265,394.23,4.96,1.0,1331.0,2.0,0.0,1.0,0.315,0.27384,1.78522,0.0,0.0,1
294.0,293.0,354.0,198.85,8.0,0.28802,0.06949,199.02,44.48,0.0,1115.0,0.0,0.0,0.0,7.42763,2.13152,3.81721,0.0,0.0,0
295.0,294.0,269.0,60.45,12.0,0.43787,0.07086,230.74,154.99,1.0,659.0,2.0,0.0,0.0,0.63552,0.49196,5.04981,0.0,0.0,0
296.0,295.0,6.0,60.87,10.0,0.09253,0.05468,47.0,7.52,0.0,421.0,0.0,0.0,1.0,4.23603,1.65556,2.14187,0.0,0.0,0
297.0,296.0,393.0,27.05,11.0,0.12543,0.05853,183.23,5.81,2.0,908.0,2.0,0.0,0.0,1.58568,0.94999,1.9177,0.0,0.0,0
298.0,297.0,27.0,15.31,6.0,0.46612,0.09366,104.61,18.76,0.0,1949.0,2.0,0.0,1.0,0.26707,0.2367,2.98344,0.0,0.0,0
299.0,298.0,223.0,3.89,14.0,0.06983,0.08955,56.62,50.38,0.0,28.0,0.0,0.0,1.0,0.09771,0.09323,3.93923,0.0,0.0,0
300.0,299.0,329.0,4.02,12.0,0.06797,0.44607,4.53,3.08,0.0,1930.0,0.0,0.0,0.0,0.19714,0.17994,1.4067,0.0,1.0,1
301.0,300.0,345.0,23.99,17.0,0.0931,0.02202,171.67,194.01,0.0,1962.0,3.0,1.0,1.0,0.7075,0.53503,5.27303,0.0,0.0,0
302.0,301.0,47.0,28.14,7.0,0.06343,0.14418,30.21,26.47,0.0,1011.0,1.0,0.0,0.0,3.21196,1.43793,3.31294,0.0,0.0,0
303.0,302.0,152.0,51.93,9.0,0.26563,0.23931,632.84,21.23,0.0,1937.0,4.0,0.0,0.0,1.13278,0.75743,3.10148,0.0,0.0,0
304.0,303.0,134.0,606.06,3.0,0.13657,0.21961,359.07,110.67,1.0,813.0,2.0,1.0,0.0,16.50775,2.86264,4.71559,1.0,0.0,1
305.0,304.0,205.0,65.9,12.0,0.13043,0.06073,24.54,309.4,0.0,1879.0,1.0,1.0,1.0,0.50954,0.4118,5.73786,0.0,0.0,0
306.0,305.0,404.0,52.67,20.0,0.4324,0.03799,227.53,23.85,3.0,840.0,3.0,0.0,0.0,1.97848,1.09141,3.21282,0.0,0.0,0
307.0,306.0,37.0,33.95,10.0,0.63377,0.06092,54.18,69.14,0.0,1840.0,1.0,1.0,0.0,0.87258,0.62732,4.2505,0.0,0.0,0
308.0,307.0,134.0,15.16,20.0,0.18153,0.118,520.5,3.87,1.0,813.0,2.0,0.0,0.0,0.41282,0.34559,1.58311,0.0,0.0,0
309.0,308.0,411.0,48.73,18.0,0.2057,0.03888,182.71,8.12,1.0,1445.0,3.0,0.0,1.0,0.53978,0.43164,2.2106,0.0,0.0,0
310.0,309.0,137.0,147.91,7.0,0.16223,0.01867,137.99,979.48,0.0,1118.0,6.0,1.0,0.0,1.33455,0.84782,6.88805,0.0,0.0,0
311.0,310.0,372.0,9.22,5.0,0.18836,0.04756,303.27,87.67,1.0,1276.0,2.0,0.0,0.0,0.20715,0.18826,4.4849,1.0,0.0,0
312.0,311.0,10.0,88.6,16.0,0.35249,0.28844,183.33,11.95,1.0,1497.0,3.0,0.0,0.0,2.05723,1.11751,2.56148,0.0,0.0,0
313.0,312.0,200.0,64.66,9.0,0.03731,0.06952,99.27,40.75,1.0,1138.0,1.0,0.0,0.0,0.53,0.42527,3.73158,0.0,0.0,0
314.0,313.0,293.0,53.36,9.0,0.50624,0.08084,567.93,34.9,0.0,1213.0,2.0,0.0,0.0,1.87584,1.05634,3.58072,0.0,0.0,1
315.0,314.0,172.0,72.31,16.0,0.51569,0.17643,246.21,27.45,1.0,1027.0,1.0,0.0,0.0,1.00453,0.69541,3.3481,0.0,0.0,0
316.0,315.0,83.0,38.13,12.0,0.39428,0.05379,113.9,8.59,1.0,1023.0,5.0,0.0,1.0,0.67887,0.51812,2.2605,0.0,0.0,0
317.0,316.0,198.0,25.92,4.0,0.17221,0.32377,249.2,1.17,1.0,843.0,3.0,0.0,0.0,0.65372,0.50303,0.77291,1.0,0.0,0
318.0,317.0,212.0,16.85,15.0,0.10396,0.10003,22.93,12.47,0.0,1636.0,1.0,0.0,0.0,0.53465,0.4283,2.60041,0.0,0.0,0
319.0,318.0,289.0,35.16,11.0,0.25588,0.17947,430.74,2.73,0.0,785.0,0.0,0.0,1.0,0.65931,0.5064,1.31684,0.0,0.0,0
320.0,319.0,317.0,5.89,18.0,0.29464,0.12686,389.49,123.67,0.0,1385.0,0.0,0.0,1.0,0.33142,0.28625,4.82566,0.0,0.0,0
321.0,320.0,117.0,35.13,16.0,0.17126,0.1542,583.56,2.72,0.0,987.0,2.0,0.0,1.0,1.03824,0.71209,1.31244,0.0,0.0,0
322.0,321.0,68.0,47.24,13.0,0.05362,0.10433,279.31,17.22,1.0,475.0,2.0,0.0,1.0,0.44187,0.36594,2.90234,0.0,0.0,1
323.0,322.0,387.0,31.77,11.0,0.19118,0.10608,940.68,11.89,0.0,638.0,1.0,0.0,0.0,1.01016,0.69822,2.55683,0.0,0.0,0
324.0,323.0,227.0,269.3,10.0,0.47301,0.08296,229.9,18.15,0.0,640.0,1.0,0.0,0.0,1.95176,1.0824,2.95219,0.0,0.0,0
325.0,324.0,243.0,124.45,15.0,0.52038,0.17624,558.79,18.69,1.0,1841.0,3.0,0.0,1.0,1.73395,1.00575,2.97999,0.0,0.0,0
326.0,325.0,165.0,249.18,12.0,0.15477,0.26223,193.78,148.19,2.0,1180.0,5.0,1.0,0.0,3.81777,1.57231,5.00523,0.0,0.0,1
327.0,326.0,242.0,52.26,6.0,0.31347,0.05692,749.71,1.36,1.0,311.0,2.0,0.0,1.0,1.46042,0.90033,0.85859,0.0,0.0,0
328.0,327.0,95.0,134.15,10.0,0.20357,0.06436,0.71,2.46,0.0,1379.0,4.0,0.0,0.0,2.62563,1.28803,1.24176,0.0,1.0,1
329.0,328.0,82.0,13.84,16.0,0.49789,0.22576,120.81,25.24,1.0,439.0,3.0,0.0,1.0,0.88567,0.63428,3.26724,0.0,0.0,0
330.0,329.0,14.0,88.29,13.0,0.19667,0.03083,435.39,63.5,0.0,274.0,2.0,1.0,0.0,0.90963,0.64691,4.16669,0.0,0.0,0
